time unit: s, DAT_ADC, DAT_ADC[9], DAT_ADC[8], DAT_ADC[7], DAT_ADC[6], DAT_ADC[5], DAT_ADC[4], DAT_ADC[3], DAT_ADC[2], DAT_ADC[1], DAT_ADC[0], OTR_ADC, KEY[0], ramv:inst16|q, ramv:inst16|q[7], ramv:inst16|q[6], ramv:inst16|q[5], ramv:inst16|q[4], ramv:inst16|q[3], ramv:inst16|q[2], ramv:inst16|q[1], ramv:inst16|q[0], ramv:inst19|q, ramv:inst19|q[7], ramv:inst19|q[6], ramv:inst19|q[5], ramv:inst19|q[4], ramv:inst19|q[3], ramv:inst19|q[2], ramv:inst19|q[1], ramv:inst19|q[0], Cnt_sin2cos:inst3|CntOutPhaseShift[0..9], Cnt_sin2cos:inst3|CntOutPhaseShift[9]~9, Cnt_sin2cos:inst3|CntOutPhaseShift[8]~8, Cnt_sin2cos:inst3|CntOutPhaseShift[7]~7, Cnt_sin2cos:inst3|CntOutPhaseShift[6]~6, Cnt_sin2cos:inst3|CntOutPhaseShift[5]~5, Cnt_sin2cos:inst3|CntOutPhaseShift[4]~4, Cnt_sin2cos:inst3|CntOutPhaseShift[3]~3, Cnt_sin2cos:inst3|CntOutPhaseShift[2]~2, Cnt_sin2cos:inst3|CntOutPhaseShift[1]~1, Cnt_sin2cos:inst3|CntOutPhaseShift[0]~0, Cnt_sin2cos:inst3|CntOut[0..9], Cnt_sin2cos:inst3|CntOut[9]~9, Cnt_sin2cos:inst3|CntOut[8]~8, Cnt_sin2cos:inst3|CntOut[7]~7, Cnt_sin2cos:inst3|CntOut[6]~6, Cnt_sin2cos:inst3|CntOut[5]~5, Cnt_sin2cos:inst3|CntOut[4]~4, Cnt_sin2cos:inst3|CntOut[3]~3, Cnt_sin2cos:inst3|CntOut[2]~2, Cnt_sin2cos:inst3|CntOut[1]~1, Cnt_sin2cos:inst3|CntOut[0]~0, PLL:inst20|c0, PLL:inst20|c1, DAT_DAC, DAT_DAC[11], DAT_DAC[10], DAT_DAC[9], DAT_DAC[8], DAT_DAC[7], DAT_DAC[6], DAT_DAC[5], DAT_DAC[4], DAT_DAC[3], DAT_DAC[2], DAT_DAC[1], DAT_DAC[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
269, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 485, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 460, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 3069, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
270, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 484, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 3069, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
271, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 484, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 3069, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
272, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 484, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
273, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 484, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
274, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 484, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
275, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 487, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 462, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
276, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 487, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 462, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
277, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 487, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 462, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3072, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
278, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 487, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 462, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3072, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
279, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 487, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 462, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 3072, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
280, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 486, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 3072, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
281, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 486, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 3072, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
282, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 486, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
283, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 486, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
284, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 486, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
285, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 464, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
286, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 464, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
287, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 464, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3070, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
288, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 464, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3070, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
289, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 464, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 3070, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
290, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 465, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3070, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
291, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 465, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3070, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
292, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 465, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 3067, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
293, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 465, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 3067, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
294, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 465, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 3067, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
295, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 491, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 466, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 3067, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
296, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 491, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 466, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 3067, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
297, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 491, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 466, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 3064, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
298, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 491, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 466, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 3064, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
299, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 491, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 466, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3064, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
300, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 490, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 3064, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
301, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 490, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 3064, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
302, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 490, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 3060, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
303, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 490, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 3060, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
304, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 490, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 3060, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
305, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 493, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 468, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 3060, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
306, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 493, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 468, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 3060, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
307, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 493, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 468, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 3054, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
308, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 493, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 468, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 3054, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
309, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 493, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 468, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 3054, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
310, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 469, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 3054, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
311, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 469, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 3054, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
312, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 469, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3048, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
313, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 469, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3048, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
314, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 469, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 3048, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
315, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 3048, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
316, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 3048, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
317, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 3040, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
318, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 3040, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
319, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 3040, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
320, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 494, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 471, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 3040, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
321, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 494, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 471, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 3040, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
322, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 494, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 471, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 3032, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
323, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 494, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 471, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 3032, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
324, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 494, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 471, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 3032, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
325, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 497, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 472, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 3032, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
326, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 497, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 472, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 3032, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
327, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 497, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 472, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 3023, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
